RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,UnknownReferenceDepth,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,GoalCellX,GoalCellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
31,VISIT,3109,Random,OnArrival,5,0,160,Node_4,18,0,10,18,10,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,0,160,Node_4,18,0,10,18,10,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,1,195,Node_15,18,0,9,18,9,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,1,231,Node_2,19,0,11,19,11,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,2,267,Node_8,17,0,10,17,10,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,2,267,Node_14,18,0,11,18,11,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,3,303,Node_24,16,0,10,16,10,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,3,303,Node_12,17,0,11,17,11,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,4,340,Node_8,17,0,10,17,10,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,4,340,Node_21,16,0,11,16,11,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,5,375,Node_4,18,0,10,18,10,,,,,,,,,
31,VISIT,3110,Random,OnArrival,5,5,375,Node_28,15,0,11,15,11,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,6,410,Node_15,18,0,9,18,9,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,7,446,Node_3,19,0,9,19,9,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,8,482,Node_20,19,0,10,19,10,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,9,518,Node_5,20,0,10,20,10,,,,,,,,,
31,VISIT,3109,Random,OnArrival,5,10,731,Node_25,21,0,15,21,15,,,,,,,,,
31,VISIT,3113,Random,OnArrival,5,0,1778,Node_6,19,0,12,19,12,,,,,,,,,
31,VISIT,3114,Random,OnArrival,5,0,1778,Node_7,19,0,8,19,8,,,,,,,,,
