RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
12,VISIT,144,Nearest,OnArrival,0,528,Node_1756,-10,0,-5,-10,-5,,,,,,,
12,VISIT,144,Nearest,OnArrival,1,1049,Node_1756,-10,0,-5,-10,-5,,,,,,,
12,VISIT,144,Nearest,OnArrival,2,1309,Node_1757,-10,0,-1,-10,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,3,1697,Node_1757,-10,0,-1,-10,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,0,1888,Node_1757,-10,0,-1,-10,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,4,1953,Node_1757,-10,0,-1,-10,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,1,2015,Node_1760,-8,0,-1,-8,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,5,2080,Node_1760,-8,0,-1,-8,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,2,2139,Node_1760,-8,0,-1,-8,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,3,2200,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,6,2204,Node_1760,-8,0,-1,-8,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,4,2262,Node_1760,-8,0,-1,-8,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,7,2266,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,5,2324,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,6,2385,Node_1763,-8,0,-3,-8,-3,,,,,,,
12,VISIT,144,Nearest,OnArrival,8,2390,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,7,2447,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,8,2506,Node_1764,-7,0,-2,-7,-2,,,,,,,
12,VISIT,144,Nearest,OnArrival,9,2510,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,9,2568,Node_1761,-8,0,-2,-8,-2,,,,,,,
12,VISIT,144,Nearest,OnArrival,10,2572,Node_1764,-7,0,-2,-7,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,10,2630,Node_1764,-7,0,-2,-7,-2,,,,,,,
12,VISIT,144,Nearest,OnArrival,11,2634,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,11,2691,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,12,2695,Node_1764,-7,0,-2,-7,-2,,,,,,,
12,VISIT,145,Nearest,OnArrival,12,2753,Node_1764,-7,0,-2,-7,-2,,,,,,,
12,VISIT,144,Nearest,OnArrival,13,2757,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,13,2814,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,14,2875,Node_1765,-7,0,0,-7,0,,,,,,,
12,VISIT,144,Nearest,OnArrival,14,2879,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,15,2936,Node_1762,-7,0,-1,-7,-1,,,,,,,
12,VISIT,144,Nearest,OnArrival,15,2940,Node_1765,-7,0,0,-7,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,16,2997,Node_1765,-7,0,0,-7,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,17,3057,Node_1766,-6,0,0,-6,0,,,,,,,
12,VISIT,144,Nearest,OnArrival,16,3061,Node_1765,-7,0,0,-7,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,18,3118,Node_1765,-7,0,0,-7,0,,,,,,,
12,VISIT,144,Nearest,OnArrival,17,3122,Node_1766,-6,0,0,-6,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,19,3179,Node_1766,-6,0,0,-6,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,20,3302,Node_1767,-6,0,2,-6,2,,,,,,,
12,VISIT,144,Nearest,OnArrival,18,3362,Node_1766,-6,0,0,-6,0,,,,,,,
12,VISIT,146,Nearest,OnArrival,0,3405,Node_1757,-10,0,-1,-10,-1,,,,,,,
12,VISIT,145,Nearest,OnArrival,21,3416,Node_1766,-6,0,0,-6,0,,,,,,,
12,VISIT,145,Nearest,OnArrival,22,3477,Node_1768,-5,0,0,-5,0,,,,,,,
