RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,UnknownReferenceDepth,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,GoalCellX,GoalCellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
25,VISIT,2629,Nearest,OnArrival,5,0,175,Node_4,18,0,10,18,10,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,0,175,Node_4,18,0,10,18,10,,,,,,,,,
25,VISIT,2629,Nearest,OnArrival,5,1,209,Node_15,18,0,9,18,9,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,1,248,Node_2,19,0,11,19,11,,,,,,,,,
25,VISIT,2629,Nearest,OnArrival,5,2,287,Node_8,17,0,10,17,10,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,2,287,Node_14,18,0,11,18,11,,,,,,,,,
25,VISIT,2629,Nearest,OnArrival,5,3,325,Node_24,16,0,10,16,10,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,3,325,Node_12,17,0,11,17,11,,,,,,,,,
25,VISIT,2629,Nearest,OnArrival,5,4,362,Node_21,16,0,11,16,11,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,4,362,Node_21,16,0,11,16,11,,,,,,,,,
25,VISIT,2629,Nearest,OnArrival,5,5,391,Node_28,15,0,11,15,11,,,,,,,,,
25,VISIT,2630,Nearest,OnArrival,5,5,391,Node_28,15,0,11,15,11,,,,,,,,,
25,VISIT,2633,Nearest,OnArrival,5,0,1929,Node_6,19,0,12,19,12,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,0,1929,Node_7,19,0,8,19,8,,,,,,,,,
25,VISIT,2635,Nearest,OnArrival,5,0,1929,Node_8,17,0,10,17,10,,,,,,,,,
25,VISIT,2636,Nearest,OnArrival,5,0,1929,Node_9,21,0,10,21,10,,,,,,,,,
25,VISIT,2635,Nearest,OnArrival,5,1,1967,Node_23,17,0,9,17,9,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,1,2041,Node_5,20,0,10,20,10,,,,,,,,,
25,VISIT,2633,Nearest,OnArrival,5,1,2109,Node_25,21,0,15,21,15,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,2,2109,Node_46,20,0,12,20,12,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,3,2142,Node_17,21,0,12,21,12,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,4,2178,Node_13,21,0,11,21,11,,,,,,,,,
25,VISIT,2633,Nearest,OnArrival,5,2,2213,Node_27,21,0,16,21,16,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,5,2213,Node_57,20,0,11,20,11,,,,,,,,,
25,VISIT,2633,Nearest,OnArrival,5,3,2248,Node_65,22,0,16,22,16,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,6,2248,Node_2,19,0,11,19,11,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,7,2283,Node_20,19,0,10,19,10,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,8,2313,Node_3,19,0,9,19,9,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,9,2342,Node_15,18,0,9,18,9,,,,,,,,,
25,VISIT,2634,Nearest,OnArrival,5,10,2378,Node_11,18,0,8,18,8,,,,,,,,,
