RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
17,VISIT,320,Nearest,OnArrival,0,799,Node_2570,-10,0,-5,-10,-5,,,,,,,
17,VISIT,320,Nearest,OnArrival,1,1512,Node_2570,-10,0,-5,-10,-5,,,,,,,
17,VISIT,321,Nearest,OnArrival,0,1818,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,320,Nearest,OnArrival,2,1897,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,1,2201,Node_2570,-10,0,-5,-10,-5,,,,,,,
17,VISIT,320,Nearest,OnArrival,3,2483,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,2,2595,Node_2572,-6,0,-5,-6,-5,,,,,,,
17,VISIT,320,Nearest,OnArrival,4,2817,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,3,2882,Node_2572,-6,0,-5,-6,-5,,,,,,,
17,VISIT,320,Nearest,OnArrival,5,2940,Node_2574,-8,0,-1,-8,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,4,3026,Node_2575,-6,0,-3,-6,-3,,,,,,,
17,VISIT,320,Nearest,OnArrival,6,3090,Node_2574,-8,0,-1,-8,-1,,,,,,,
17,VISIT,322,Nearest,OnArrival,0,3114,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,5,3187,Node_2575,-6,0,-3,-6,-3,,,,,,,
17,VISIT,320,Nearest,OnArrival,7,3250,Node_2574,-8,0,-1,-8,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,6,3261,Node_2577,-5,0,-3,-5,-3,,,,,,,
17,VISIT,322,Nearest,OnArrival,1,3267,Node_2574,-8,0,-1,-8,-1,,,,,,,
17,VISIT,320,Nearest,OnArrival,8,3324,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,2,3347,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,3,3412,Node_2579,-8,0,-3,-8,-3,,,,,,,
17,VISIT,320,Nearest,OnArrival,9,3462,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,4,3480,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,5,3552,Node_2581,-7,0,-2,-7,-2,,,,,,,
17,VISIT,320,Nearest,OnArrival,10,3604,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,6,3621,Node_2576,-8,0,-2,-8,-2,,,,,,,
17,VISIT,320,Nearest,OnArrival,11,3662,Node_2581,-7,0,-2,-7,-2,,,,,,,
17,VISIT,321,Nearest,OnArrival,7,3673,Node_2577,-5,0,-3,-5,-3,,,,,,,
17,VISIT,322,Nearest,OnArrival,7,3680,Node_2581,-7,0,-2,-7,-2,,,,,,,
17,VISIT,320,Nearest,OnArrival,12,3729,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,322,Nearest,OnArrival,8,3750,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,320,Nearest,OnArrival,13,3801,Node_2581,-7,0,-2,-7,-2,,,,,,,
17,VISIT,322,Nearest,OnArrival,9,3822,Node_2581,-7,0,-2,-7,-2,,,,,,,
17,VISIT,320,Nearest,OnArrival,14,3876,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,322,Nearest,OnArrival,10,3898,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,321,Nearest,OnArrival,8,3978,Node_2577,-5,0,-3,-5,-3,,,,,,,
17,VISIT,322,Nearest,OnArrival,11,3990,Node_2583,-7,0,0,-7,0,,,,,,,
17,VISIT,320,Nearest,OnArrival,15,4053,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,322,Nearest,OnArrival,12,4081,Node_2578,-7,0,-1,-7,-1,,,,,,,
17,VISIT,320,Nearest,OnArrival,16,4142,Node_2583,-7,0,0,-7,0,,,,,,,
17,VISIT,321,Nearest,OnArrival,9,4156,Node_2582,-3,0,-3,-3,-3,,,,,,,
17,VISIT,322,Nearest,OnArrival,13,4166,Node_2583,-7,0,0,-7,0,,,,,,,
17,VISIT,323,Nearest,OnArrival,0,4259,Node_2571,-10,0,-1,-10,-1,,,,,,,
17,VISIT,322,Nearest,OnArrival,14,4260,Node_2584,-6,0,0,-6,0,,,,,,,
17,VISIT,320,Nearest,OnArrival,17,4321,Node_2583,-7,0,0,-7,0,,,,,,,
17,VISIT,322,Nearest,OnArrival,15,4351,Node_2583,-7,0,0,-7,0,,,,,,,
17,VISIT,320,Nearest,OnArrival,18,4413,Node_2584,-6,0,0,-6,0,,,,,,,
17,VISIT,322,Nearest,OnArrival,16,4439,Node_2584,-6,0,0,-6,0,,,,,,,
17,VISIT,323,Nearest,OnArrival,1,4532,Node_2573,-10,0,2,-10,2,,,,,,,
17,VISIT,322,Nearest,OnArrival,17,4622,Node_2586,-6,0,2,-6,2,,,,,,,
17,VISIT,321,Nearest,OnArrival,10,4706,Node_2582,-3,0,-3,-3,-3,,,,,,,
17,VISIT,320,Nearest,OnArrival,19,4753,Node_2584,-6,0,0,-6,0,,,,,,,
17,VISIT,322,Nearest,OnArrival,18,4799,Node_2584,-6,0,0,-6,0,,,,,,,
17,VISIT,320,Nearest,OnArrival,20,4840,Node_2580,-5,0,0,-5,0,,,,,,,
17,VISIT,321,Nearest,OnArrival,11,4882,Node_2582,-3,0,-3,-3,-3,,,,,,,
17,VISIT,322,Nearest,OnArrival,19,4886,Node_2580,-5,0,0,-5,0,,,,,,,
17,VISIT,323,Nearest,OnArrival,2,4886,Node_2573,-10,0,2,-10,2,,,,,,,
17,VISIT,320,Nearest,OnArrival,21,4927,Node_2584,-6,0,0,-6,0,,,,,,,
