RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
2,VISIT,27,Nearest,EveryNode,0,293,Node_306,-10,0,-5,-10,-5,,,,,,,
2,VISIT,27,Nearest,EveryNode,1,573,Node_306,-10,0,-5,-10,-5,,,,,,,
2,VISIT,27,Nearest,EveryNode,2,710,Node_307,-10,0,-1,-10,-1,,,,,,,
2,VISIT,27,Nearest,EveryNode,3,922,Node_307,-10,0,-1,-10,-1,,,,,,,
2,VISIT,28,Nearest,EveryNode,0,978,Node_307,-10,0,-1,-10,-1,,,,,,,
2,VISIT,27,Nearest,EveryNode,4,1060,Node_307,-10,0,-1,-10,-1,,,,,,,
2,VISIT,28,Nearest,EveryNode,1,1081,Node_309,-10,0,2,-10,2,,,,,,,
2,VISIT,27,Nearest,EveryNode,5,1124,Node_310,-8,0,-1,-8,-1,,,,,,,
2,VISIT,27,Nearest,EveryNode,6,1190,Node_310,-8,0,-1,-8,-1,,,,,,,
2,VISIT,28,Nearest,EveryNode,2,1211,Node_309,-10,0,2,-10,2,,,,,,,
2,VISIT,27,Nearest,EveryNode,7,1255,Node_310,-8,0,-1,-8,-1,,,,,,,
2,VISIT,27,Nearest,EveryNode,8,1289,Node_312,-8,0,-2,-8,-2,,,,,,,
2,VISIT,27,Nearest,EveryNode,9,1355,Node_312,-8,0,-2,-8,-2,,,,,,,
2,VISIT,28,Nearest,EveryNode,3,1408,Node_309,-10,0,2,-10,2,,,,,,,
2,VISIT,27,Nearest,EveryNode,10,1420,Node_312,-8,0,-2,-8,-2,,,,,,,
2,VISIT,27,Nearest,EveryNode,11,1453,Node_316,-7,0,-2,-7,-2,,,,,,,
2,VISIT,27,Nearest,EveryNode,12,1486,Node_313,-7,0,-1,-7,-1,,,,,,,
