RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,UnknownReferenceDepth,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,GoalCellX,GoalCellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
3,VISIT,0,Frontier,Frontier,0,0,12,Node_60,19,0,11,19,11,15,11,2,-1,-1,1,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,0,12,Node_61,19,0,9,19,9,15,11,3,-1,-1,2,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,0,12,Node_62,18,0,10,18,10,15,11,4,-1,-1,3,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,0,12,Node_63,20,0,10,20,10,15,11,5,-1,-1,4,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,1,101,Node_64,19,0,12,19,12,15,11,6,-1,-1,5,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,1,101,Node_65,19,0,10,19,10,15,11,7,-1,-1,6,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,1,101,Node_66,18,0,11,18,11,15,11,8,-1,-1,7,-1,-1,-1
3,VISIT,0,Frontier,Frontier,0,1,101,Node_67,20,0,11,20,11,15,11,9,-1,-1,8,-1,-1,-1
