RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,UnknownReferenceDepth,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,GoalCellX,GoalCellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
12,VISIT,997,Random,OnArrival,5,0,170,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,0,170,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,1,209,Node_15,18,0,9,18,9,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,1,247,Node_2,19,0,11,19,11,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,2,286,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,2,286,Node_14,18,0,11,18,11,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,3,325,Node_24,16,0,10,16,10,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,3,325,Node_12,17,0,11,17,11,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,4,363,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,4,363,Node_21,16,0,11,16,11,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,5,401,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,998,Random,OnArrival,5,5,401,Node_28,15,0,11,15,11,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,6,439,Node_15,18,0,9,18,9,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,7,476,Node_3,19,0,9,19,9,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,8,514,Node_20,19,0,10,19,10,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,9,551,Node_5,20,0,10,20,10,,,,,,,,,
12,VISIT,997,Random,OnArrival,5,10,768,Node_25,21,0,15,21,15,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,0,1891,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,0,1891,Node_7,19,0,8,19,8,,,,,,,,,
12,VISIT,1003,Random,OnArrival,5,0,1891,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1004,Random,OnArrival,5,0,1891,Node_9,21,0,10,21,10,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,1,1928,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1003,Random,OnArrival,5,1,1928,Node_24,16,0,10,16,10,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,2,1964,Node_17,21,0,12,21,12,,,,,,,,,
12,VISIT,1003,Random,OnArrival,5,2,1964,Node_26,15,0,10,15,10,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,3,2001,Node_19,21,0,13,21,13,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,1,2001,Node_5,20,0,10,20,10,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,4,2038,Node_42,20,0,13,20,13,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,2,2038,Node_20,19,0,10,19,10,,,,,,,,,
12,VISIT,1003,Random,OnArrival,5,3,2038,Node_33,14,0,11,14,11,,,,,,,,,
12,VISIT,1001,Random,OnArrival,5,5,2075,Node_43,20,0,14,20,14,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,3,2075,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,4,2111,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,5,2146,Node_24,16,0,10,16,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,6,2177,Node_26,15,0,10,15,10,,,,,,,,,
12,VISIT,1003,Random,OnArrival,5,4,2177,Node_39,13,0,14,13,14,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,7,2212,Node_24,16,0,10,16,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,8,2247,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,9,2282,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,10,2317,Node_20,19,0,10,19,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,11,2352,Node_5,20,0,10,20,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,12,2387,Node_48,20,0,9,20,9,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,13,2420,Node_3,19,0,9,19,9,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,14,2451,Node_15,18,0,9,18,9,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,15,2482,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,16,2518,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,17,2554,Node_12,17,0,11,17,11,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,18,2589,Node_16,17,0,12,17,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,19,2625,Node_10,18,0,12,18,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,20,2661,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,21,2697,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,22,2733,Node_38,20,0,11,20,11,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,23,2767,Node_2,19,0,11,19,11,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,24,2803,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,25,2840,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,26,2876,Node_42,20,0,13,20,13,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,27,2912,Node_43,20,0,14,20,14,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,28,2948,Node_22,21,0,14,21,14,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,29,2984,Node_25,21,0,15,21,15,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,30,3020,Node_27,21,0,16,21,16,,,,,,,,,
12,VISIT,1002,Random,OnArrival,5,31,3091,Node_45,22,0,15,22,15,,,,,,,,,
12,VISIT,1005,Random,OnArrival,5,0,3535,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,0,3535,Node_7,19,0,8,19,8,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,0,3535,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,0,3535,Node_9,21,0,10,21,10,,,,,,,,,
12,VISIT,1005,Random,OnArrival,5,1,3569,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,1,3569,Node_3,19,0,9,19,9,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,1,3569,Node_4,18,0,10,18,10,,,,,,,,,
12,VISIT,1005,Random,OnArrival,5,2,3603,Node_42,20,0,13,20,13,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,2,3603,Node_48,20,0,9,20,9,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,2,3603,Node_20,19,0,10,19,10,,,,,,,,,
12,VISIT,1005,Random,OnArrival,5,3,3637,Node_43,20,0,14,20,14,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,3,3637,Node_47,21,0,9,21,9,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,3,3637,Node_5,20,0,10,20,10,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,1,3637,Node_13,21,0,11,21,11,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,4,3672,Node_9,21,0,10,21,10,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,2,3672,Node_38,20,0,11,20,11,,,,,,,,,
12,VISIT,1005,Random,OnArrival,5,4,3706,Node_57,18,0,14,18,14,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,4,3706,Node_86,22,0,10,22,10,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,5,3706,Node_47,21,0,9,21,9,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,3,3706,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,6,3741,Node_49,21,0,8,21,8,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,4,3741,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,7,3774,Node_46,20,0,8,20,8,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,5,3774,Node_10,18,0,12,18,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,8,3807,Node_49,21,0,8,21,8,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,6,3807,Node_16,17,0,12,17,12,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,7,3839,Node_18,16,0,12,16,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,9,3868,Node_88,22,0,9,22,9,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,8,3868,Node_29,15,0,12,15,12,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,9,3897,Node_35,14,0,12,14,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,10,3927,Node_90,23,0,10,23,10,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,10,3927,Node_55,13,0,12,13,12,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,11,3957,Node_92,23,0,11,23,11,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,11,3957,Node_58,13,0,13,13,13,,,,,,,,,
12,VISIT,1006,Random,OnArrival,5,5,3988,Node_82,24,0,17,24,17,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,12,3988,Node_87,22,0,11,22,11,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,12,3988,Node_36,14,0,13,14,13,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,13,4019,Node_86,22,0,10,22,10,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,13,4019,Node_31,15,0,13,15,13,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,14,4050,Node_88,22,0,9,22,9,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,15,4079,Node_97,22,0,8,22,8,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,16,4200,Node_54,21,0,5,21,5,,,,,,,,,
12,VISIT,1007,Random,OnArrival,5,17,4232,Node_67,20,0,5,20,5,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,14,4232,Node_110,15,0,14,15,14,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,15,4265,Node_37,14,0,14,14,14,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,16,4297,Node_39,13,0,14,13,14,,,,,,,,,
12,VISIT,1008,Random,OnArrival,5,17,4328,Node_63,12,0,14,12,14,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,0,5043,Node_6,19,0,12,19,12,,,,,,,,,
12,VISIT,1010,Random,OnArrival,5,0,5043,Node_7,19,0,8,19,8,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,0,5043,Node_8,17,0,10,17,10,,,,,,,,,
12,VISIT,1012,Random,OnArrival,5,0,5043,Node_9,21,0,10,21,10,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,1,5075,Node_40,20,0,12,20,12,,,,,,,,,
12,VISIT,1010,Random,OnArrival,5,1,5075,Node_3,19,0,9,19,9,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,1,5075,Node_24,16,0,10,16,10,,,,,,,,,
12,VISIT,1012,Random,OnArrival,5,1,5075,Node_13,21,0,11,21,11,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,2,5108,Node_42,20,0,13,20,13,,,,,,,,,
12,VISIT,1010,Random,OnArrival,5,2,5108,Node_15,18,0,9,18,9,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,2,5108,Node_26,15,0,10,15,10,,,,,,,,,
12,VISIT,1012,Random,OnArrival,5,2,5108,Node_87,22,0,11,22,11,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,3,5141,Node_43,20,0,14,20,14,,,,,,,,,
12,VISIT,1010,Random,OnArrival,5,3,5141,Node_23,17,0,9,17,9,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,3,5141,Node_50,14,0,10,14,10,,,,,,,,,
12,VISIT,1012,Random,OnArrival,5,3,5141,Node_92,23,0,11,23,11,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,4,5205,Node_57,18,0,14,18,14,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,4,5205,Node_53,13,0,11,13,11,,,,,,,,,
12,VISIT,1012,Random,OnArrival,5,4,5205,Node_96,24,0,12,24,12,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,5,5236,Node_89,17,0,14,17,14,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,5,5236,Node_55,13,0,12,13,12,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,6,5268,Node_118,16,0,14,16,14,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,6,5268,Node_58,13,0,13,13,13,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,7,5299,Node_110,15,0,14,15,14,,,,,,,,,
12,VISIT,1011,Random,OnArrival,5,7,5299,Node_39,13,0,14,13,14,,,,,,,,,
12,VISIT,1009,Random,OnArrival,5,8,5330,Node_37,14,0,14,14,14,,,,,,,,,
