RunID,RowType,PlayerID,UnknownSelectMode,TargetUpdateMode,UnknownReferenceDepth,StepIndex,Frame,NodeName,NodePosX,NodePosY,NodePosZ,CellX,CellZ,GoalCellX,GoalCellZ,NodesCreated,ShortestPathLen,TimeToGoal,TotalNodeVisits,TotalProcessMs,AvgProcessMs,MaxProcessMs
34,VISIT,2905,Random,EveryNode,5,0,165,Node_4,18,0,10,18,10,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,0,165,Node_4,18,0,10,18,10,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,1,204,Node_15,18,0,9,18,9,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,1,242,Node_2,19,0,11,19,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,2,279,Node_8,17,0,10,17,10,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,2,279,Node_14,18,0,11,18,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,3,317,Node_24,16,0,10,16,10,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,3,317,Node_12,17,0,11,17,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,4,355,Node_8,17,0,10,17,10,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,4,355,Node_21,16,0,11,16,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,5,392,Node_4,18,0,10,18,10,,,,,,,,,
34,VISIT,2906,Random,EveryNode,5,5,392,Node_28,15,0,11,15,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,6,429,Node_8,17,0,10,17,10,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,7,466,Node_12,17,0,11,17,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,8,503,Node_8,17,0,10,17,10,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,9,541,Node_12,17,0,11,17,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,10,578,Node_16,17,0,12,17,12,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,11,615,Node_10,18,0,12,18,12,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,12,651,Node_14,18,0,11,18,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,13,689,Node_12,17,0,11,17,11,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,14,727,Node_8,17,0,10,17,10,,,,,,,,,
34,VISIT,2905,Random,EveryNode,5,15,766,Node_12,17,0,11,17,11,,,,,,,,,
